場コード,レース,枠,展示 タイム,チルト,体重,着,全国勝率,全国2連率,全国3連率,当地勝率,当地2連率,当地3連率,モーターNo,モーター2連率,モーター3連率,ボートNo,ボート2連率,ボート3連率,登録番号,級別,選手名,支部,出身,年齢,体重kg,F数,L数,平均ST,級別_num,is_win,展示順位,全国勝率順位,当地勝率順位,モーター順位,ボート順位,平均ST順位,展示平均との差,全国勝率平均との差,当地勝率平均との差,モーター平均との差,ボート平均との差,インコース,F持ち,軽量,展示1位,モーター上位,全国勝率上位,PAMU指数,PAMU指数V2,PAMU順位,AI_1着確率,AI_1着確率%,AI確率,AI確率%
1,11,1,6.87,0.0,52.7kg,1,6.67,44.92,68.64,6.76,47.06,64.71,70,33.58,47.76,62,30.43,45.65,4776,A1,竹田,和哉  香川,愛媛,32,52.7,0.0,0.0,0.16,4,1,5.0,2.0,1.0,2.0,4.0,2.0,0.0283333333333342,0.5750000000000002,1.8816666666666668,3.376666666666665,-2.7349999999999994,1,0,0,0,1,1,170.0,113.6,2.0,0.8,80.0,0.819672131147541,82.0
1,11,2,6.85,-0.5,51.0kg,2,7.24,53.33,76.0,0.0,0.0,0.0,72,31.39,52.55,58,31.85,48.89,4812,A1,西野,雄貴  徳島,徳島,36,51.0,0.0,0.0,0.14,4,0,3.0,1.0,6.0,4.0,3.0,1.0,0.0083333333333337,1.1450000000000005,-4.878333333333333,1.1866666666666674,-1.3149999999999975,0,0,1,0,0,1,155.0,126.30000000000001,1.0,0.068,6.8,0.06967213114754098,7.0
1,11,3,6.78,-0.5,53.3kg,4,6.3,44.92,66.1,6.55,52.63,68.42,54,20.22,37.08,40,34.06,50.72,4067,A2,永井,源  愛知,福岡,46,53.3,0.0,0.0,0.17,3,0,2.0,3.0,2.0,6.0,2.0,5.0,-0.0616666666666656,0.205,1.6716666666666669,-9.983333333333334,0.8950000000000031,0,0,0,0,0,0,135.0,94.6,4.0,0.038,3.8,0.03893442622950819,3.9
1,11,4,6.85,-0.5,52.0kg,6,5.53,39.73,58.9,5.41,40.63,62.5,22,27.08,34.38,64,30.28,41.55,3747,A2,國崎,良春  福岡,福岡,51,52.0,0.0,0.0,0.16,3,0,3.0,5.0,4.0,5.0,5.0,2.0,0.0083333333333337,-0.5649999999999995,0.5316666666666672,-3.123333333333335,-2.884999999999998,0,0,1,0,0,0,111.0,95.6,3.0,0.024,2.4,0.02459016393442623,2.5
1,11,5,6.75,-0.5,55.2kg,5,5.11,36.9,48.81,4.65,25.58,41.86,21,32.65,49.66,23,43.8,57.66,3712,B1,淺香,文武  三重,三重,51,55.2,0.0,0.0,0.17,2,0,1.0,6.0,5.0,3.0,1.0,5.0,-0.0916666666666659,-0.9849999999999994,-0.2283333333333326,2.446666666666665,10.634999999999998,0,0,0,1,0,0,108.0,86.70000000000002,6.0,0.018,1.8,0.01844262295081967,1.8
1,11,6,6.95,-0.5,56.0kg,3,5.72,36.78,58.62,5.9,40.0,65.0,24,36.3,64.38,68,28.57,44.29,4214,B1,林,祐介  岡山,岡山,41,56.0,0.0,0.0,0.16,2,0,6.0,4.0,3.0,1.0,6.0,2.0,0.1083333333333342,-0.375,1.0216666666666674,6.096666666666664,-4.594999999999999,0,0,0,0,1,0,97.0,91.0,5.0,0.028,2.8,0.02868852459016393,2.9
1,12,1,6.78,-0.5,51.0kg,1,7.51,63.0,79.0,5.6,40.0,40.0,57,30.16,50.0,61,38.24,59.56,3623,A1,深川,真二  佐賀,佐賀,52,51.0,0.0,0.0,0.14,4,1,3.0,1.0,6.0,3.0,3.0,1.0,-0.0099999999999997,0.5983333333333336,-0.956666666666668,-0.0216666666666682,1.2383333333333368,1,0,1,0,0,1,170.0,125.69999999999999,1.0,0.496,49.6,0.6326530612244897,63.3
1,12,2,6.74,0.0,52.0kg,3,7.31,56.1,76.42,7.32,56.0,76.0,67,27.19,50.0,27,38.97,55.88,4852,A1,川原,祐明  香川,愛媛,31,52.0,0.0,0.0,0.15,4,0,2.0,3.0,1.0,5.0,1.0,5.0,-0.0499999999999998,0.3983333333333334,0.7633333333333328,-2.991666666666667,1.9683333333333335,0,0,1,0,0,0,154.0,91.6,4.0,0.042,4.2,0.053571428571428575,5.4
1,12,3,6.88,-0.5,52.0kg,2,6.39,44.23,58.65,6.06,40.0,64.0,16,21.1,40.37,24,35.29,55.15,4645,A1,上村,純一  群馬,千葉,46,52.0,0.0,0.0,0.14,4,0,6.0,5.0,5.0,6.0,5.0,1.0,0.0899999999999998,-0.5216666666666665,-0.4966666666666679,-9.081666666666669,-1.711666666666666,0,0,1,0,0,0,91.0,90.5,5.0,0.07,7.0,0.08928571428571429,8.9
1,12,4,6.82,0.0,51.5kg,6,6.45,47.87,60.64,7.14,53.49,72.09,37,33.09,52.21,41,34.04,52.48,4903,A1,吉田,凌太朗  愛知,愛知,32,51.5,0.0,0.0,0.15,4,0,5.0,4.0,2.0,2.0,6.0,5.0,0.0300000000000002,-0.461666666666666,0.5833333333333321,2.908333333333335,-2.961666666666666,0,0,1,0,1,0,115.0,87.60000000000001,6.0,0.012,1.2,0.015306122448979591,1.5
1,12,5,6.72,0.0,52.4kg,5,6.33,43.3,58.76,6.4,40.0,53.33,75,28.81,43.22,14,38.85,50.36,4928,A1,栗城,匠  東京,東京,31,52.4,0.0,0.0,0.14,4,0,1.0,6.0,4.0,4.0,2.0,1.0,-0.0700000000000002,-0.5816666666666661,-0.1566666666666671,-1.3716666666666697,1.8483333333333365,0,0,0,1,0,0,119.0,114.9,2.0,0.13,13.0,0.16581632653061223,16.6
1,12,6,6.8,0.0,52.2kg,4,7.48,63.33,75.83,6.82,54.55,63.64,38,40.74,59.26,34,36.62,50.0,5278,A1,田中,駿兵  徳島,徳島,23,52.2,1.0,0.0,0.14,4,0,4.0,2.0,3.0,1.0,4.0,1.0,0.0099999999999997,0.5683333333333342,0.2633333333333327,10.558333333333334,-0.3816666666666677,0,1,0,0,1,1,123.0,110.30000000000001,3.0,0.034,3.4,0.04336734693877551,4.3
4,1,1,6.84,-0.5,52.0kg,5,3.27,11.11,22.22,4.08,8.33,33.33,34,23.08,76.92,34,71.43,85.71,3591,B1,後藤,孝義  静岡,静岡,57,52.0,0.0,0.0,0.21,2,0,4.0,5.0,5.0,5.0,1.0,6.0,0.0183333333333335,-1.015,-0.5899999999999999,-8.971666666666671,25.29833333333334,1,0,1,0,0,0,117.0,70.60000000000001,6.0,0.092,9.2,0.08318264014466545,8.3
4,1,2,6.92,0.0,59.8kg,3,3.8,17.07,32.93,4.63,25.0,37.5,11,69.23,84.62,49,28.57,42.86,3928,B1,林,恵祐  福岡,福岡,50,59.8,0.0,0.0,0.18,2,0,6.0,4.0,4.0,1.0,5.0,3.0,0.0983333333333336,-0.4850000000000003,-0.04,37.178333333333335,-17.561666666666667,0,0,0,0,1,0,130.0,93.19999999999999,4.0,0.048,4.8,0.0433996383363472,4.3
4,1,3,6.89,0.0,53.7kg,1,5.02,33.85,50.77,5.93,46.67,66.67,75,0.0,0.0,31,0.0,14.29,3904,B1,森,貴洋  大阪,大阪,49,53.7,0.0,0.0,0.18,2,1,5.0,2.0,1.0,6.0,6.0,3.0,0.0683333333333333,0.7349999999999994,1.2599999999999998,-32.05166666666667,-46.13166666666667,0,0,0,0,0,1,127.0,106.80000000000001,2.0,0.738,73.8,0.6672694394213381,66.7
4,1,4,6.78,0.0,51.5kg,6,2.84,3.75,20.0,2.4,0.0,26.67,28,28.57,57.14,75,71.43,85.71,5394,B1,福西,広太郎  埼玉,静岡,24,51.5,0.0,0.0,0.18,2,0,2.0,6.0,6.0,3.0,1.0,3.0,-0.041666666666666,-1.4450000000000005,-2.27,-3.481666666666669,25.29833333333334,0,0,1,0,0,0,112.0,83.0,5.0,0.104,10.4,0.09403254972875225,9.4
4,1,5,6.78,-0.5,52.5kg,4,4.48,22.73,39.39,5.33,33.33,44.44,56,28.57,57.14,52,42.86,42.86,5008,B1,羽野,諒  福岡,福岡,29,52.5,0.0,0.0,0.15,2,0,2.0,3.0,3.0,3.0,4.0,1.0,-0.041666666666666,0.1950000000000002,0.6600000000000001,-3.481666666666669,-3.2716666666666683,0,0,0,0,0,0,138.0,100.2,3.0,0.016,1.6,0.014466546112115732,1.4
4,1,6,6.72,-0.5,52.0kg,2,6.3,45.22,66.09,5.65,35.29,47.06,18,42.86,71.43,62,62.5,87.5,4172,A2,森定,晃史  岡山,岡山,43,52.0,0.0,0.0,0.17,3,0,1.0,1.0,2.0,2.0,3.0,2.0,-0.1016666666666665,2.015,0.9800000000000004,10.80833333333333,16.368333333333332,0,0,1,1,1,1,154.0,149.8,1.0,0.108,10.8,0.09764918625678118,9.8
4,2,1,6.86,0.0,51.0kg,2,6.22,47.73,61.36,6.17,35.71,50.0,40,16.67,16.67,65,0.0,28.57,4739,A1,中村,晃朋  香川,香川,34,51.0,0.0,0.0,0.15,4,0,3.0,1.0,1.0,5.0,5.0,2.0,0.0300000000000011,1.253333333333333,1.215,-12.563333333333333,-16.758333333333333,1,0,1,0,0,1,177.0,125.30000000000001,1.0,0.21,21.0,0.3710247349823322,37.1
4,2,2,6.85,0.0,53.0kg,1,4.88,25.74,44.55,3.83,20.0,31.43,12,44.44,77.78,60,50.0,50.0,5223,B1,森清,友翔  福岡,福岡,25,53.0,0.0,0.0,0.16,2,1,2.0,3.0,6.0,1.0,1.0,3.0,0.0200000000000004,-0.0866666666666668,-1.125,15.206666666666663,33.24166666666667,0,0,0,0,1,0,160.0,91.6,4.0,0.24,24.0,0.42402826855123676,42.4
4,2,3,6.89,0.0,52.7kg,3,5.23,31.87,49.45,5.07,26.67,46.67,15,28.57,42.86,11,7.69,15.38,3406,B1,中里,英夫  群馬,栃木,57,52.7,0.0,0.0,0.19,2,0,6.0,2.0,3.0,3.0,4.0,5.0,0.0600000000000005,0.2633333333333336,0.1150000000000002,-0.663333333333334,-9.068333333333332,0,0,0,0,0,1,120.0,88.50000000000001,6.0,0.04,4.0,0.0706713780918728,7.1
4,2,4,6.88,0.0,53.2kg,6,4.7,28.3,41.51,4.11,22.22,33.33,38,28.57,42.86,50,14.29,28.57,5120,B1,山本,稔太朗  愛知,愛知,25,53.2,0.0,0.0,0.16,2,0,5.0,4.0,5.0,3.0,3.0,3.0,0.0500000000000007,-0.2666666666666666,-0.8449999999999998,-0.663333333333334,-2.4683333333333337,0,0,0,0,0,0,104.0,90.4,5.0,0.028,2.8,0.04946996466431096,4.9
4,2,5,6.64,-0.5,52.1kg,4,4.26,22.22,35.8,4.97,33.33,44.44,31,42.86,57.14,36,0.0,20.0,4491,B1,田中,堅  群馬,群馬,39,52.1,0.0,0.0,0.2,2,0,1.0,6.0,4.0,2.0,5.0,6.0,-0.1899999999999995,-0.706666666666667,0.0149999999999996,13.626666666666663,-16.758333333333333,0,0,0,1,1,0,114.0,93.9,3.0,0.036,3.6,0.06360424028268552,6.4
4,2,6,6.86,0.0,52.4kg,5,4.51,23.19,44.93,5.58,37.5,50.0,14,14.29,28.57,58,28.57,42.86,5071,B1,野見山,拓己  福岡,福岡,31,52.4,1.0,0.0,0.13,2,0,3.0,5.0,2.0,6.0,2.0,1.0,0.0300000000000011,-0.456666666666667,0.625,-14.943333333333335,11.811666666666667,0,1,0,0,0,0,92.0,114.79999999999998,2.0,0.012,1.2,0.02120141342756184,2.1
4,3,1,6.84,0.0,52.3kg,4,4.41,24.05,36.71,5.2,40.0,50.0,26,64.29,85.71,40,42.86,85.71,3233,B1,小畑,実成  岡山,岡山,59,52.3,1.0,0.0,0.16,2,0,3.0,5.0,3.0,1.0,2.0,2.0,-0.0116666666666667,-1.0116666666666667,-0.1166666666666662,21.82833333333334,7.174999999999997,1,1,0,0,1,0,160.0,98.0,4.0,0.136,13.6,0.12477064220183486,12.5
4,3,2,6.81,0.0,49.5kg,3,4.01,18.75,35.0,4.62,15.38,46.15,32,42.86,42.86,12,21.43,50.0,4697,B1,國弘,翔平  福岡,福岡,39,49.5,0.0,0.0,0.17,2,0,2.0,6.0,5.0,2.0,4.0,3.0,-0.0416666666666669,-1.411666666666667,-0.6966666666666663,0.3983333333333334,-14.255000000000004,0,0,1,0,1,0,141.0,82.69999999999999,5.0,0.134,13.4,0.12293577981651375,12.3
4,3,3,6.88,0.0,53.1kg,5,5.84,40.86,60.22,6.31,50.0,61.11,47,33.33,50.0,46,16.67,16.67,4043,A2,桐本,康臣  三重,三重,46,53.1,0.0,0.0,0.17,3,0,4.0,2.0,2.0,5.0,5.0,3.0,0.0283333333333333,0.418333333333333,0.9933333333333332,-9.131666666666668,-19.015,0,0,0,0,0,1,136.0,114.70000000000002,2.0,0.086,8.6,0.07889908256880733,7.9
4,3,4,6.9,0.0,52.0kg,1,5.77,39.29,60.71,3.45,18.18,22.73,48,42.86,57.14,10,30.77,30.77,5368,B1,宮崎,心之介  埼玉,埼玉,24,52.0,0.0,0.0,0.17,2,1,6.0,3.0,6.0,2.0,3.0,3.0,0.0483333333333337,0.3483333333333327,-1.8666666666666665,0.3983333333333334,-4.915000000000003,0,0,1,0,1,0,103.0,99.20000000000002,3.0,0.684,68.4,0.6275229357798165,62.8
4,3,5,6.89,0.0,53.6kg,6,5.66,34.33,56.72,5.0,25.0,50.0,50,28.57,42.86,67,85.71,100.0,4509,A2,平見,真彦  愛知,愛知,37,53.6,0.0,0.0,0.18,3,0,5.0,4.0,4.0,6.0,1.0,6.0,0.0383333333333331,0.2383333333333332,-0.3166666666666664,-13.891666666666666,50.02499999999999,0,0,0,0,0,0,74.0,74.9,6.0,0.016,1.6,0.014678899082568806,1.5
4,3,6,6.79,0.0,52.0kg,2,6.84,49.51,73.79,7.32,53.57,67.86,73,42.86,42.86,39,16.67,33.33,3983,A1,須藤,博倫  埼玉,埼玉,48,52.0,0.0,0.0,0.15,4,0,1.0,1.0,1.0,2.0,5.0,1.0,-0.0616666666666665,1.418333333333333,2.003333333333334,0.3983333333333334,-19.015,0,0,1,1,1,1,161.0,146.2,1.0,0.034,3.4,0.031192660550458714,3.1
4,4,1,6.86,0.0,52.5kg,5,3.94,18.18,28.79,4.0,23.81,38.1,57,0.0,0.0,48,16.67,33.33,4041,B1,小林,基樹  山口,山口,47,52.5,0.0,0.0,0.21,2,0,2.0,6.0,5.0,5.0,4.0,6.0,-0.0516666666666658,-1.3233333333333328,-1.08,-33.333333333333336,-7.536666666666665,1,0,0,0,0,0,127.0,65.7,6.0,0.06,6.0,0.05859375,5.9
4,4,2,6.91,0.0,52.0kg,2,7.03,54.37,72.82,5.39,41.94,58.06,58,28.57,28.57,37,42.86,57.14,4967,A1,中村,魁生  大阪,大阪,27,52.0,0.0,0.0,0.15,4,0,3.0,1.0,3.0,4.0,2.0,1.0,-0.001666666666666,1.7666666666666675,0.3099999999999996,-4.763333333333335,18.65333333333333,0,0,1,0,0,1,167.0,124.6,1.0,0.078,7.8,0.076171875,7.6
4,4,3,6.8,0.0,52.0kg,4,4.46,27.14,35.71,3.94,11.76,35.29,68,85.71,100.0,61,57.14,71.43,5258,B1,仲本,舜  福岡,沖縄,20,52.0,0.0,0.0,0.15,2,0,1.0,5.0,6.0,1.0,1.0,1.0,-0.1116666666666663,-0.8033333333333328,-1.14,52.37666666666666,32.93333333333334,0,0,1,1,1,0,152.0,109.30000000000001,3.0,0.104,10.4,0.1015625,10.2
4,4,4,7.04,0.0,55.6kg,1,5.44,35.79,51.58,5.14,36.36,50.0,66,0.0,14.29,54,0.0,14.29,4572,B1,渡部,悟  大阪,大阪,37,55.6,0.0,0.0,0.16,2,1,6.0,3.0,4.0,5.0,5.0,3.0,0.1283333333333338,0.1766666666666676,0.0599999999999996,-33.333333333333336,-24.206666666666667,0,0,0,0,0,0,96.0,93.69999999999999,5.0,0.716,71.6,0.69921875,69.9
4,4,5,6.95,-0.5,52.9kg,6,5.76,34.51,59.29,5.9,50.0,60.0,25,42.86,71.43,55,28.57,42.86,4142,A2,平野,和明  愛知,愛知,45,52.9,0.0,0.0,0.18,3,0,5.0,2.0,2.0,2.0,3.0,4.0,0.0383333333333339,0.496666666666667,0.8200000000000003,9.526666666666664,4.363333333333333,0,0,0,0,1,1,120.0,117.99999999999999,2.0,0.032,3.2,0.03125,3.1
4,4,6,6.91,0.0,52.0kg,3,4.95,35.09,45.61,6.11,36.84,57.89,21,42.86,57.14,72,0.0,0.0,4356,A2,長岡,良也  兵庫,兵庫,42,52.0,0.0,0.0,0.18,3,0,3.0,4.0,1.0,2.0,5.0,4.0,-0.001666666666666,-0.3133333333333326,1.0300000000000002,9.526666666666664,-24.206666666666667,0,0,1,0,1,0,118.0,104.00000000000001,4.0,0.034,3.4,0.033203125,3.3
4,5,1,6.9,0.0,53.0kg,3,4.37,23.29,36.99,4.52,25.0,38.46,63,57.14,57.14,59,42.86,42.86,4615,B1,板倉,敦史  東京,千葉,46,53.0,0.0,0.0,0.19,2,0,3.0,5.0,5.0,1.0,1.0,5.0,0.0099999999999997,-0.8049999999999997,-0.8999999999999995,19.380000000000003,12.936666666666667,1,0,0,0,1,0,148.0,79.2,5.0,0.378,37.8,0.2825112107623318,28.3
4,5,2,6.9,0.0,52.0kg,1,5.82,46.84,60.76,6.09,45.45,63.64,29,42.86,42.86,43,14.29,71.43,5037,B1,田頭,虎親  香川,兵庫,28,52.0,0.0,0.0,0.18,2,1,3.0,3.0,3.0,2.0,6.0,4.0,0.0099999999999997,0.6450000000000005,0.6700000000000008,5.100000000000001,-15.633333333333333,0,0,1,0,1,0,156.0,94.10000000000001,3.0,0.668,66.8,0.4992526158445441,49.9
4,5,3,6.88,0.0,55.1kg,5,4.68,20.24,51.19,5.24,32.0,48.0,13,38.46,69.23,41,16.67,33.33,3882,B1,新田,智彰  大阪,大阪,53,55.1,0.0,0.0,0.17,2,0,2.0,4.0,4.0,4.0,5.0,3.0,-0.0100000000000006,-0.4950000000000001,-0.1799999999999988,0.7000000000000028,-13.25333333333333,0,0,0,0,0,0,137.0,93.4,4.0,0.03,3.0,0.02242152466367713,2.2
4,5,4,6.75,0.0,52.2kg,2,6.71,47.83,61.74,6.54,45.95,70.27,41,28.57,42.86,45,20.0,20.0,4985,A1,井本,昌也  山口,山口,29,52.2,0.0,0.0,0.15,4,0,1.0,2.0,2.0,5.0,4.0,2.0,-0.1400000000000005,1.535,1.120000000000001,-9.189999999999998,-9.923333333333332,0,0,0,1,0,1,153.0,130.3,1.0,0.156,15.6,0.11659192825112107,11.7
4,5,5,6.92,-0.5,54.2kg,6,1.88,0.0,3.57,1.48,0.0,0.0,45,42.86,42.86,63,42.86,42.86,5411,B2,木下,虎之輔  東京,神奈川,20,54.2,0.0,0.0,0.19,1,0,5.0,6.0,6.0,2.0,1.0,5.0,0.0299999999999993,-3.295,-3.939999999999999,5.100000000000001,12.936666666666667,0,0,0,0,1,0,77.0,68.5,6.0,0.004,0.4,0.0029895366218236174,0.3
4,5,6,6.99,0.0,52.6kg,4,7.59,49.5,66.34,8.65,65.22,82.61,17,16.67,33.33,44,42.86,71.43,4418,A1,茅原,悠紀  岡山,岡山,38,52.6,0.0,0.0,0.13,4,0,6.0,1.0,1.0,6.0,1.0,1.0,0.0999999999999996,2.415,3.2300000000000013,-21.09,12.936666666666667,0,0,0,0,0,1,101.0,127.0,2.0,0.102,10.2,0.07623318385650223,7.6
4,6,1,6.89,0.0,56.7kg,2,3.74,18.18,30.3,4.53,26.32,36.84,71,28.57,42.86,33,28.57,42.86,3949,B1,今出,晋二  岡山,岡山,50,56.7,1.0,0.0,0.18,2,0,5.0,5.0,5.0,3.0,2.0,4.0,0.0266666666666663,-0.955,-0.4483333333333332,3.1133333333333333,6.348333333333336,1,1,0,0,0,0,120.0,77.2,5.0,0.22,22.0,0.17488076311605724,17.5
4,6,2,6.87,0.0,52.0kg,3,7.07,47.83,69.57,7.78,62.38,78.22,55,0.0,0.0,35,28.57,42.86,4847,A1,佐藤,隆太郎  東京,東京,32,52.0,0.0,0.0,0.16,4,0,4.0,1.0,1.0,5.0,2.0,1.0,0.0066666666666668,2.375,2.8016666666666667,-25.456666666666667,6.348333333333336,0,0,1,0,0,1,162.0,127.6,2.0,0.084,8.4,0.06677265500794913,6.7
4,6,3,6.84,0.0,53.7kg,1,5.08,30.77,50.77,4.63,25.0,43.75,30,38.46,53.85,69,28.57,42.86,3935,B1,岩津,徹郎  岡山,岡山,48,53.7,0.0,0.0,0.17,2,1,1.0,3.0,4.0,2.0,2.0,2.0,-0.0233333333333334,0.3849999999999998,-0.3483333333333336,13.003333333333334,6.348333333333336,0,0,0,1,1,0,164.0,118.20000000000002,3.0,0.68,68.0,0.5405405405405406,54.1
4,6,4,6.84,0.0,52.0kg,4,5.79,44.05,57.14,7.0,70.0,70.0,43,57.14,85.71,68,33.33,83.33,5060,A2,数原,魁  兵庫,兵庫,29,52.0,0.0,0.0,0.17,3,0,1.0,2.0,2.0,1.0,1.0,2.0,-0.0233333333333334,1.0949999999999998,2.0216666666666665,31.683333333333334,11.108333333333334,0,0,1,1,1,1,173.0,137.10000000000002,1.0,0.206,20.6,0.16375198728139903,16.4
4,6,5,6.9,0.0,56.7kg,6,1.47,0.0,2.04,0.0,0.0,0.0,54,28.57,42.86,66,14.29,14.29,5425,B2,西山,育  三重,三重,24,56.7,0.0,0.0,0.27,1,0,6.0,6.0,6.0,3.0,5.0,6.0,0.036666666666667,-3.2250000000000005,-4.9783333333333335,3.1133333333333333,-7.931666666666665,0,0,0,0,0,0,61.0,69.5,6.0,0.0,0.0,0.0,0.0
4,6,6,6.84,0.0,53.7kg,5,5.02,33.85,50.77,5.93,46.67,66.67,75,0.0,0.0,31,0.0,14.29,3904,B1,森,貴洋  大阪,大阪,49,53.7,0.0,0.0,0.18,2,0,1.0,4.0,3.0,5.0,6.0,4.0,-0.0233333333333334,0.3249999999999993,0.9516666666666662,-25.456666666666667,-22.221666666666664,0,0,0,1,0,0,111.0,95.4,4.0,0.068,6.8,0.05405405405405406,5.4
4,7,1,7.01,0.0,52.4kg,2,6.97,55.17,75.0,5.93,40.0,60.0,19,42.86,71.43,32,42.86,71.43,5234,A1,塚越,海斗  群馬,群馬,27,52.4,0.0,0.0,0.15,4,0,6.0,1.0,3.0,1.0,3.0,1.0,0.0816666666666661,1.9116666666666664,0.8233333333333333,21.03333333333333,3.1766666666666623,1,0,0,0,1,1,168.0,125.0,2.0,0.218,21.8,0.20185185185185184,20.2
4,7,2,6.88,0.0,52.3kg,4,4.48,22.73,39.39,5.33,33.33,44.44,56,28.57,57.14,52,42.86,42.86,5008,B1,羽野,諒  福岡,福岡,29,52.3,0.0,0.0,0.15,2,0,2.0,5.0,4.0,2.0,3.0,1.0,-0.0483333333333337,-0.5783333333333331,0.2233333333333336,6.743333333333332,3.1766666666666623,0,0,0,0,1,0,157.0,108.80000000000001,3.0,0.094,9.4,0.08703703703703704,8.7
4,7,3,6.87,0.0,50.5kg,1,6.22,47.73,61.36,6.17,35.71,50.0,40,16.67,16.67,65,0.0,28.57,4739,A1,中村,晃朋  香川,香川,34,50.5,0.0,0.0,0.15,4,1,1.0,2.0,2.0,4.0,6.0,1.0,-0.0583333333333335,1.1616666666666662,1.0633333333333337,-5.156666666666666,-39.68333333333334,0,0,1,1,0,1,171.0,140.10000000000002,1.0,0.714,71.4,0.661111111111111,66.1
4,7,4,6.89,0.0,55.5kg,3,6.17,48.08,63.46,6.8,56.1,70.73,67,14.29,28.57,74,28.57,42.86,4155,A2,長野,壮志郎  福岡,福岡,45,55.5,0.0,0.0,0.16,3,0,3.0,3.0,1.0,5.0,5.0,4.0,-0.0383333333333339,1.1116666666666664,1.6933333333333334,-7.536666666666669,-11.113333333333337,0,0,0,0,0,0,129.0,103.10000000000001,4.0,0.018,1.8,0.016666666666666663,1.7
4,7,5,6.93,0.0,50.0kg,6,1.8,1.56,6.25,2.33,0.0,16.67,70,28.57,42.86,57,66.67,100.0,5378,B2,鈴木,結平太  静岡,愛知,22,50.0,1.0,0.0,0.21,1,0,4.0,6.0,6.0,2.0,1.0,6.0,0.001666666666666,-3.2583333333333337,-2.7766666666666664,6.743333333333332,26.986666666666665,0,1,1,0,1,0,77.0,72.60000000000001,5.0,0.016,1.6,0.014814814814814814,1.5
4,7,6,6.99,0.0,52.5kg,5,4.71,24.0,45.33,4.08,15.38,38.46,74,0.0,0.0,53,57.14,85.71,4740,B1,齋藤,達希  静岡,静岡,34,52.5,0.0,0.0,0.17,2,0,5.0,4.0,5.0,6.0,2.0,5.0,0.0616666666666665,-0.3483333333333336,-1.0266666666666664,-21.826666666666668,17.456666666666663,0,0,0,0,0,0,63.0,69.5,6.0,0.02,2.0,0.018518518518518517,1.9
4,8,1,6.92,0.0,53.6kg,2,5.66,34.33,56.72,5.0,25.0,50.0,50,28.57,42.86,67,85.71,100.0,4509,A2,平見,真彦  愛知,愛知,37,53.6,0.0,0.0,0.18,3,0,4.0,2.0,3.0,1.0,1.0,3.0,-0.0016666666666669,0.9366666666666664,0.4433333333333333,10.118333333333332,38.29,1,0,0,0,1,1,172.0,105.10000000000002,3.0,0.47,47.0,0.32959326788218796,33.0
4,8,2,7.07,0.0,51.5kg,1,5.44,33.75,53.75,5.53,34.38,56.25,72,28.57,42.86,47,28.57,42.86,5110,B1,杉山,喜一  静岡,静岡,26,51.5,0.0,0.0,0.15,2,1,6.0,3.0,2.0,1.0,4.0,1.0,0.1483333333333334,0.7166666666666668,0.9733333333333336,10.118333333333332,-18.849999999999994,0,0,1,0,1,0,150.0,114.6,2.0,0.726,72.6,0.5091164095371669,50.9
4,8,3,7.01,0.0,52.5kg,6,3.94,18.18,28.79,4.0,23.81,38.1,57,0.0,0.0,48,16.67,33.33,4041,B1,小林,基樹  山口,山口,47,52.5,0.0,0.0,0.21,2,0,5.0,4.0,4.0,5.0,6.0,6.0,0.0883333333333329,-0.7833333333333337,-0.5566666666666666,-18.451666666666668,-30.749999999999996,0,0,0,0,0,0,99.0,71.80000000000001,6.0,0.024,2.4,0.016830294530154277,1.7
4,8,4,6.84,-0.5,52.0kg,3,6.71,39.47,57.89,6.71,57.14,57.14,65,0.0,57.14,70,25.0,75.0,3783,A1,瓜生,正義  福岡,福岡,50,52.0,0.0,0.0,0.15,4,0,2.0,1.0,1.0,5.0,5.0,1.0,-0.081666666666667,1.9866666666666664,2.1533333333333333,-18.451666666666668,-22.419999999999995,0,0,1,0,0,1,158.0,126.2,1.0,0.088,8.8,0.061711079943899017,6.2
4,8,5,6.87,0.0,51.5kg,5,2.84,3.75,20.0,2.4,0.0,26.67,28,28.57,57.14,75,71.43,85.71,5394,B1,福西,広太郎  埼玉,静岡,24,51.5,0.0,0.0,0.18,2,0,3.0,6.0,6.0,1.0,2.0,3.0,-0.0516666666666667,-1.8833333333333335,-2.1566666666666667,10.118333333333332,24.01000000000001,0,0,1,0,1,0,104.0,89.6,5.0,0.062,6.2,0.043478260869565216,4.3
4,8,6,6.82,0.0,52.8kg,4,3.75,17.86,26.79,3.7,20.0,30.0,69,25.0,75.0,71,57.14,57.14,3787,B1,天野,誠  岡山,岡山,54,52.8,0.0,0.0,0.2,2,0,1.0,5.0,5.0,4.0,3.0,5.0,-0.1016666666666665,-0.9733333333333336,-0.8566666666666665,6.548333333333332,9.720000000000006,0,0,0,1,0,0,99.0,95.6,4.0,0.056,5.6,0.039270687237026654,3.9
4,9,1,6.9,0.0,55.6kg,1,5.44,35.79,51.58,5.14,36.36,50.0,66,0.0,14.29,54,0.0,14.29,4572,B1,渡部,悟  大阪,大阪,37,55.6,0.0,0.0,0.16,2,1,3.0,4.0,4.0,6.0,6.0,3.0,0.0066666666666668,0.2450000000000001,0.1366666666666658,-29.525,-30.88,1,0,0,0,0,0,139.0,93.4,4.0,0.286,28.6,0.5836734693877551,58.4
